ID,SNM,STYP,FND,RGN,USC,SCR_EST_2014,SCR_EST_2015,SCR_EST_2016,SCR_EST_2017,SCR_EST_2018,SCR_EST_2019,SCR_EST_2020,SCR_EST_2021,SCR_EST_2022,SCR_EST_2023,SCR_EST_2024,SCR_EST_2025,SCR_EST_2026
339,중앙대학교,대학,사립,서울,A그룹,44.67817770737329,44.520423003072196,44.472427035330256,43.66465642601125,72.95778273809533,72.90715965821818,72.89454541090639,74.2402238170156,74.2501832920859,74.26443763834867,74.05996255760378,73.29562,71.20659
340,중앙승가대학교,대학,사립,경기,C그룹,44.68362079998253,44.37937804785553,44.27307108905217,43.345469593495025,71.38438476929078,70.33080838407108,71.29273243521313,68.93547233785239,71.17356669574559,67.91281334446897,69.44593060574859,69.215004,69.63861
341,중원대학교,대학,사립,충북,C그룹,44.41730947961487,44.11736419318575,43.99318573625144,43.22352746048918,69.40230238804064,67.9421083923215,69.01232864426181,69.07798211497129,69.82154393863603,70.79555363062292,71.38167772831092,70.016914,69.85871
342,진주교육대학교,대학,국립,경남,C그룹,44.692808800876946,44.15136306268038,44.33719533748347,43.30927330993031,67.38942225604268,67.3653816759924,67.37096577584141,67.37831034213951,67.36515852570852,68.22032391503993,70.1090289420214,68.67869,67.81014
343,진주보건대학교,전문대학,사립,경남,B그룹,44.44692733551509,44.13039490422971,43.99322370978767,43.22002331232135,70.43324201828847,69.87102309927924,69.86437908912902,68.21789075275564,67.73126350568043,67.41730379132072,67.79707537127847,67.4362,67.79994
344,차의과학대학교,대학,사립,경기,C그룹,44.55408239705596,44.327894464850075,44.18036601631226,43.18571391289324,67.47266334834093,69.05558096714077,67.65614164785953,67.407307477092,67.80063430338069,69.08120584655471,67.4860733107695,68.54969,68.09141
345,창신대학교,대학,사립,경남,C그룹,44.621154745270495,44.337643143738106,44.17958140565319,43.289370320220534,67.83153971349908,70.10996388302429,67.35402864586894,69.76431031307092,67.40310262109382,70.25409793277458,71.28431903513182,71.48188,71.07704
346,창원문성대학교,전문대학,사립,경남,C그룹,44.48079260084193,44.106879456282094,43.99318573625144,43.20772747518503,69.85102695678081,69.71074699663824,67.40576357868099,67.37701514350991,69.74689585654772,68.43285965861519,67.38207661598446,67.97519,68.10573
347,청강문화산업대학교,전문대학,사립,경기,B그룹,44.487994876057996,44.184036588117024,44.06453796375359,43.29213577565366,71.32445523854338,69.78590606855305,69.02237520559738,69.3367121111231,68.39839944441032,68.96383521084054,68.8767496364717,68.703926,68.468636
348,청암대학교,전문대학,사립,전남,B그룹,44.41730947961487,44.11736419318575,43.99318573625144,43.21029881124786,67.4447523736032,68.9020510388519,68.88608097401273,70.35998161246421,70.12217200720293,70.77724440255251,67.66935815247047,68.597275,68.99072
349,청운대학교,대학,사립,충남,B그룹,44.41643754135217,44.128267550955925,44.14339553544243,43.26971455858259,67.24672473062942,67.59114864133156,67.25362772209057,67.26682884778656,67.25461185078306,67.28389791567312,67.30264334042006,67.54691,68.15041
350,청주교육대학교,대학,국립,충북,C그룹,44.66894692173312,44.45345219065518,44.32101171897432,43.3336687072414,67.27848820594804,67.6052620720385,69.74987089330314,67.32662389039042,67.4179252822873,67.48561331155173,67.49766567626104,68.95908,67.87421
351,청주대학교,대학,사립,충북,A그룹,44.56974749925837,44.2663084988062,44.1640785871902,43.231666674442415,67.49882979421818,67.25976591228589,67.2096405796091,67.16728746385847,67.10599655463365,67.20561151047751,67.30061398013339,67.74174,67.627335
352,초당대학교,대학,사립,전남,C그룹,44.41997177378641,44.11611989271444,43.98619213921737,43.1876193974855,67.33059218086564,67.2919228423916,67.30760079843527,67.31775348621794,67.27970124777882,67.3095836814763,67.39208344937423,67.39295,67.5238
353,총신대학교,대학,사립,서울,C그룹,44.51448258420615,44.22400887407577,44.28386566395627,43.27055224910324,67.34045243811154,67.30552900522332,68.36464085543025,69.97130390253244,70.5815373769172,70.18201122047483,70.81064790573095,69.114655,69.196556
354,추계예술대학교,대학,사립,서울,C그룹,44.66486273567216,44.37264561873514,44.265177388023815,43.33557851361152,68.3373403646687,67.29533463720631,68.71826715978968,68.27879299994221,67.2491292501017,68.47592984759551,69.8833189081168,68.32134,68.31138
355,춘천교육대학교,대학,국립,강원,C그룹,44.7503836614181,44.369200053990525,44.32101171897432,43.3336687072414,67.37289794158315,67.26263254957891,67.28487732903717,67.31932364633143,67.36381140269908,67.35633722405349,67.47503825030479,67.34336,67.37656
356,춘해보건대학교,전문대학,사립,울산,B그룹,44.408780708620306,44.10430812021926,43.98012966328495,43.21029881124786,68.92411628897054,68.88814627377445,69.80408091752598,67.38835622503372,67.40219738213733,67.45297137156938,67.41239573160603,68.796265,68.38952
357,충남대학교,대학,국립,대전,A그룹,44.939932294608184,44.79939096791026,44.481940290217594,43.50346275200192,72.89388885532601,73.30645774861999,73.11687881503836,70.88900438720107,72.60249980984959,72.53413614520592,72.64474422200695,72.78197,72.78197
358,충남도립대학교,전문대학,공립,충남,C그룹,44.44409763591298,44.342598094266414,44.21800046763153,43.27197562331998,67.46625514174198,67.3630868119672,67.42408860888128,67.3720745779645,67.38018607348025,67.40279507839251,67.41815197275017,67.63193,67.95669
359,충북대학교,대학,국립,충북,A그룹,44.848889215596984,44.44694978475517,44.17833889295475,43.255480907956034,68.60431319656824,68.49485903803762,68.29351525666183,68.08477695547694,70.83495444005747,70.6898071508626,71.35935295935282,69.137245,70.23204
360,충북도립대학교,전문대학,공립,충북,C그룹,44.47946597732062,44.186577994654755,44.10125836692529,43.18290961658794,67.66280759748535,67.24497248713456,67.344442618111,67.22525672415334,67.20585500742874,68.46333028307635,70.01411167508567,69.023605,68.47484
361,충북보건과학대학교,전문대학,사립,충북,B그룹,44.40370423937957,44.11736419318575,43.96024093388086,43.187838745780944,68.4577374250609,67.75407379829633,68.89442131062556,68.89442131062556,67.42492764061511,67.41712920223618,69.81239377387936,67.520775,68.83537
362,충청대학교,전문대학,사립,충북,B그룹,44.408780708620306,44.099231650978524,43.9832440937072,43.187838745780944,67.45552659894844,67.41481350282413,67.41738540095524,67.38505096852121,67.34511997981686,67.43082646705506,67.44030267452989,67.75615,68.28804
363,치유상담대학원대학교,대학원대학,사립,서울,-,44.41730947961487,44.331163289534906,44.252795340535314,43.27093588758072,69.88627506646628,70.0066441202668,69.07074204280963,71.2880957573512,70.62445194055137,71.30318955366657,71.21204549880991,71.54264,70.27637
364,칼빈대학교,대학,사립,경기,C그룹,44.712892892100015,44.37337172003615,44.27772526841999,43.3170092116437,67.36552010704743,67.51546002488539,67.25601487835989,67.25750064057632,67.2363384241625,67.24121671070439,67.24336637009189,67.15088,67.264015
365,탐라대학교,대학,사립,제주,C그룹,44.41730947961487,44.11736419318575,43.99318573625144,43.22078354815152,71.47442629784574,71.45543955542153,71.4478098271952,71.44780982719523,71.44780982719521,71.4478098271952,71.4478098271952,71.44167,71.40503
366,평택대학교,대학,사립,경기,C그룹,44.424995593880816,44.113882229782206,44.00691921436067,43.200003028569455,68.49780308950065,67.67449670899815,67.3685065510191,67.22396116199621,70.018518746911,68.59799925066788,68.8705508725585,68.389755,69.01446
367,포항공과대학교,대학,사립,경북,C그룹,45.02514566264034,44.72718122539469,44.645040835887706,43.56645532695439,74.2651628361301,74.28203775057794,73.55607567720143,70.98711350294919,72.93750779680501,73.58565261095212,74.14671840337586,74.46158,74.601036
368,포항대학교,전문대학,사립,경북,C그룹,44.41730947961487,44.09444039015602,43.98012966328495,43.21029881124786,68.78117296985519,69.50964196661653,67.55000021182049,67.77637266620222,67.68932592622541,69.43097221009695,67.43998582070907,68.2176,68.39264
369,한경국립대학교,대학,국립,경기,B그룹,44.695045033617134,44.22457552746301,44.04998230465291,43.19160434648258,67.37390763578499,67.37106352419757,67.26452517378472,67.23916167202113,67.25624229349397,67.27343405254152,67.4896404270579,67.57706,67.35728
370,한국개발연구원국제정책대학원대학교,대학원대학,사립,세종,-,44.66781244681708,44.384117579900526,44.27571017035816,43.349687710123256,68.42513484649113,69.59413636705153,70.62939122975739,69.78203403851923,69.46759237146986,68.12133676558803,69.49086659863293,69.33087,69.37784
